We must respect the will of the individual.	1.個人の意志は尊重しなければいけない。
The continent is abundant in fossil fuels.	242.その大陸は化石燃料が豊富だ。
The region is relatively rich in mineral resources.	243.その地域は鉱物資源が比較的豊かだ。
Wheat accounts for approximately two-thirds of agricultural production in the area.	244.小麦はこの地域の農業生産高のおよそ三分の二を占めている。
Fertile soil is indispensable for a good harvest.	245.良い収穫を得るためには、肥沃な土壌が不可欠だ。
A humid climate is characteristic of the peninsula.	246.湿気の多い気候はその半島の特色です。
The active volcano erupts at regular intervals.	247.その活火山は定期的に噴火する。
The Panama Canal connects the Atlantic with the Pacific.	248.パナマ運河は太平洋と大西洋をつないでいる。
The geographical features here are similar to those of our prefecture.	249.ここの地理的特徴は、私たちの県のそれと似ている。
More often than not, famine is accompanied by plague.	250.たいてい、飢饉になると疫病も発生する。
A devastating earthquake hit the state capital, leaving tens of thousands of residents homeless.	251.壊滅的規模の地震が州都を襲い、何万もの住民が家が無い状態です。
Watch out! The ceiling is giving way.	252.「気をつけろ！天井が崩れ落ちそうだぞ！」
The weather forecast says the typhoon is likely to accelerate and approach the coast.	253.台風は速度を上げて沿岸に接近しそうだと天気予報では言っている。
Its still up in the air whether the game will be called off or not. So what? It makes no difference to me.	254.「試合が中止になるかどうか、まだ決まらないんだ。」「それが何だって言うの？わたしにとってはどちらでも同じだわ（どうでもいいことだわ）。」
Its foggy, isnt it? It sure is. But chances are it'll clear up later on.	255.「霧が濃いね。」「本当ね。でも、たぶんこのあとは晴れるわ。」
For the most part, modernization is identified with westernization.	256.ほとんどの場合、近代化は西欧化と同じものだと考えられている。
Urban culture appears to be attractive to many people, in particular, to younger people.	257.都会の文化は多くの人々の目には魅力的に見える。とりわけ、若者にとっては。
AI stands for artificial intelligence.	258.AIは人工知能の略です。
Household appliances are becoming more convenient day by day.	259.家庭用の電化製品は日に日に便利になっている。
My income is not adequate to provide for my family of four, but we have to make the best of it.	260.私の収入は4人家族を養うには十分でないけれども、それでなんとかやっていくしかない。
The popularity of a website depends on its content.	261.ホームページの人気は内容次第。
Youve got to keep up with it. Once you fall behind, its hard to catch up.	262.遅れずについていかなくちゃ。いったん遅れをとったら追いつくのは大変だよ。
As technology rapidly advances, its tough to keep pace with it.	263.技術は急速に進歩するので、遅れずについていくのは大変だ。
More and more people are rushing to make use of the interactive nature of the medium.	264.ますます多くの人々が、その媒体の双方向的な性質を利用しようと焦っている。
Innovation has something to do with the ablilty to notice unutual phenomena.	265.革新的なものを生み出すことは、普通ではない（変わった）現象を見逃さない能力と何らかの関係がある。
A bunch of other companies are imitating our excellent methods.	266.多くの他社が我々の優れた方法を真似している。
The once desolate valley was transformed into a thriving hub of hi-tech business.	267.かつての荒涼とした盆地が、繁栄しているハイテクビジネスの中心地へと一変した。
Although theres still plenty of room for improvement, his invention is superior to conventional equipment in every respect.	268.まだ改善の余地はたくさんあるけれども、彼の発明品はあらゆる点で従来の機器よりも優れている。
The strength of the firm is attributed to its unique and future-oriented strategies.	269.その会社の強さは、他社にない未来指向の戦略によって生み出されている。
SONY has integrated a wide range of functions into this cool gadget. Its catching on from coast to coast.	270.SONYはこのスゴイ機器に多岐にわたる機能を統合させた。全米で流行ろうとしている商品だ。
This tool comes in handy, so I always keep it close at hand.	271.この道具は何かと便利だから、いつも手元に（すぐ近くに）置いています。
In general, consumers prefer quantitiy to quality. Its the other way around today.	272.「一般的に、消費者は質よりも量を選びます。」「今は正反対です。」
Obviously, the advertisement is aimed at teenagers.	273.明らかにその広告は10代の若者層を狙いとしている。
The factory now under construction will assemble 1000 VCR units per day.	274.現在建設中のその工場は、一日あたり1000台のビデオデッキを組み立てることになる。
Efficient machinery replaced manual labor.	275.効率的な機械が、肉体労働に取って代わった。
In those days, the gigantic corporation had a virtual monopoly over internal commerce.	276.当時、その巨大企業が国内の商業を事実上独占していた。
With restrictions removed, thousands of new enterprises have come into being.	277.制限が解除された（取り除かれた）ので、数千の新しい企業が誕生した。
As a result of his ridiculous venture, he is in danger of going bankrupt.	278.ばかげた新事業の結果、彼は倒産の危機に瀕している。
Compared to the previous year, business is looking up in terms of sales. However, we havent made any profit yet.	279.昨年と比べて、売上の数字だけ見れば（の点では）事業は上向いている。しかしながら、利益は全く得ていない。
Im going to be transferred to an overseas branch. Oh, I'll miss you. Please drop me a line.	280.「海外の支店に転勤することになったよ。」「えっ。寂しくなるわ。手紙でもくださいね。」
While he was away on business, his wife gave birth to a baby boy.	281.彼が出張中に、奥さんが男の子の赤ちゃんを出産した。
Apparently, Nick wasnt willing to take on the task because it would just add to his burdens.	282.どうやらニックは、自分の負担が増えるからその仕事を引き受けたくないようだ。
Bob had intended to take her out tonight, but he had to work overtime.	283.ボブは今夜、彼女とデートするつもりだったが、残業になってしまった。
Please estimate the losses by Friday at the latest. I'll manage it somehow.	284.「遅くとも金曜日までには損失の見積もりを出してください。」「何とかやってみましょう。」
Nick, Im counting on you. OK, I'll see to it. Thanks, I appreciate it. Dont mention it.	285.「頼りにしてるわ、ニック。」「大丈夫、きちんとやっておきます。」「ありがとう。感謝するわ。」「いいんですよ（どういたしまして）」
He pretends to be enthusiastic when his boss is around.	286.彼は上司がそばにいる時は熱心なふりをする。
He got promoted at the expense of his colleagues. He should be ashamed of himself.	287.彼は同僚を踏み台（犠牲）にして出世した。恥を知るべきだ（恥ずかしく思うべきだ）。
As the recession set in, temporary employees were laid off one after another.	288.景気後退が始まると、短期契約社員（臨時社員）たちは次々に一時解雇を言い渡された。
Nowadays, many people are out of work against their will. Who is responsible for that?	289.最近では、多くの人々が職に就きたくても失業中である。誰の責任だろう？
Ive gotten pessimistic, and Im worried about something I would never have been concerned about before.	290.私も悲観的になってきて、以前は決してきにならなかったことに不安を感じてきている。
Today, even white-collar workers are confronted with great hardships.	291.今日では、サラリーマンでさえ大変な苦難に直面している。
The authorities are striving in vain to stabilize the currency.	292.当局は通貨を安定させようと懸命だが、どうにもならない。（当局は無駄に通貨を安定させるために懸命に努力している）
We've come to the conclution that nothing is more urgent than reducing Japan's huge deficit.	293.日本の巨大な赤字を削減することが何よりも緊急を要することだ、という結論に至った。
The questionnaires were distributed at random.	294.アンケート用紙が無作為に配布された。
All you have to do is fill in the blanks below (Please print in black or blue ink).	295.以下の空欄部分にご記入いただくだけで結構です。（黒または青インクではっきりと書いてください）
In addition to a 10% discount, you can pick out an optional excursion for free.	296.10%の割引に加えて、無料のオプションツアーを一つ選択できます。
Round-trip fares to each destination are as follows.	297.各目的地までの往復料金は下記のとおりです。
Dont forget to confirm your reservation in advance. I wont.	298.「事前に予約の確認をするのを忘れないでね。」「ええ。」
Be sure to check in at least 45 minutes prior to departure time.	299.遅くとも出発時刻の45分前には搭乗手続きを必ず完了させてください。
I attached my name tag to my baggage, but it soon came off.	300.自分の荷物に名札を取り付けたけれども、すぐに外れてしまった。
On average, these packages weigh two pounds.	301.これらの小包の重さは平均すると2ポンドです。
This prastic garbage bag is free of hazardous chemicals.	302.このビニール製のゴミ袋は有害な化学物質を含んでいません。
This flashlight is getting dim. It needs new batteries.	303.この懐中電灯は暗くなってきた。電池を入れ替えないと。
Excuse me. How ofen do the shttle buses run to downtown New York?	304.すいません。ニューヨーク市街に行くシャトルバスはどの位の頻度で走ってますか？
The motel can accommodate as many as 400 guests.	305.そのモーテルは400人もの宿泊客を泊められる。
This suite is three times larger than my condominium.	306.このスイートルームは、私の持っているマンションの3倍の広さだ。
Littering in this facility is subject to a maximum fine of 500.	307.この施設内でのゴミの投げ捨てには、最高500ドルの罰金が科せられる場合があります。
That restaurant is always packed. We'd better make a reservation beforehand.	308.あのレストランはいつも混んでいるから、事前に予約をした方がいい。
Sorry to interrupt your meal but Id like a word with you in private. Can I get back to you later?	309.「食事の邪魔をして悪いんだけど、ちょっと内密に相談したいことがあるの。」「後で君のところに行くよ。」
The cook was astonished at his incredible appetite.	310.料理人は彼の信じられないほどの食欲にたいへん驚いた。
Whats going on down there? Im curious. I have no idea.	311.「下で何が起こっているの？すごく気になるわ」「さあ、なんだろう（わかりません）」
Excited fans were hanging around the rear exit hoping to catch a glimpse of Michael.	312.興奮したファンたちが、マイケルをひと目見ようと裏口に群がっていた。
On encountering the celebrity, they asked for his autograph.	313.彼らは有名人と出くわすなり、サインをねだった。
Whenever I go abroad, I suffer from jet lag and diarrhea.	314.海外に行くと必ず、時差ぼけと下痢に悩まされる。
I feel sort of dizzy and I feel like throwing up. You look pale!	315.「なんだかめまいと吐き気がするよ。」「顔が真っ青よ！」
Take some aspirin. It will cure you of your headache in no time.	316.鎮痛剤を飲めば、すぐに頭痛は治まります。
Im afraid Im coming down with something. You should take a day off.	317.「なんだか体調がわるいなあ。」「一日休みをとったほうがいいわよ。」
Some of the ingredients in this beverage are harmful, especially if you are pregnant.	318.この飲料に含まれている成分には有害なものもある。とりわけ、妊娠中の人にとっては。
Good nutrition is vital for an infant's growth.	319.十分な栄養摂取は幼児の発育にとって極めて重要です。
Moderate exercise stimulates the circulation of the blood.	320.適度な運動は血の循環を刺激する。（血行をよくする）
My physician advised me to refrain from alcohol for the time being.	321.当分の間は酒を控えるようにと、医者に忠告された。
I do want to get into shape and lose some weight, so I go swimming every morning.	322.本当に体調を良くしたいし、減量もしたいから、毎朝泳ぎに行っています
He caught a nasty cold because he stayed up late last night.	323.昨日の夜更かしがたたって、彼はひどい風邪をひいた。
The surgeon persuaded him to undergo an organ transplant.	324.外科医に説得されて、彼は臓器移植を受ける（経験する）ことにした
Since our father is bedridden, we take turns looking after him.	325.父が寝たきりなので私たちが交代で面倒を見ています
Our hypothesis is that eating excessive amounts of junk food contributes to early mortality.	326.ジャンクフードの過剰な（過度な量の）摂取は早死の（速く死ぬ運命となる）一因になる、というのが我々の仮説だ
The government did not take appropriate measures to prevent the infection from spreading.	327.政府は感染の拡大を未然に防ぐための適切な措置（手段）を取らなかった
The minister was obliged to resign from the Cabinet.	328.その大臣は内閣からの辞任を余儀なくされた。
Many people regard the current compulsory education system as being obsolete.	329.多くの人々は、現行の義務教育制度が時代遅れであると考えている。
Many people encouraged me to fulfill my ambitions.	330.大きな目標を実現するようにと、たくさんの人が私を励ましてくれた。
To make his dreams come true, he dropped out of school and made his way to Tokyo.	331.自分の夢を実現させるために、彼は学校を中退して東京を目指した。
What do you do? Im a college student, a freshman at Harvard. Whats your major? Philosophy.	332.「普段は何をなさっているんですか？（ご職業は？）」「大学生です。ハーバードの1年生です。」「専攻は？」「哲学です。」
Tuition will be raised by nearly ten percent as of April 1, 2001.	333.2001年4月1日から授業料が10％近く高くなります。
Im of two minds whether to apply for the scholarship or not. Give it a try!	334.「奨学金を申し込もうかどうか悩んでるの。」「やってみなよ！」
As soon as he graduated from Keio Universitiy, he took over his family's business	335.彼は慶応大学を卒業するとすぐに家業を継いだ。
You arent cut out for the military because of its rigid discipline.	336.軍の規律は厳格だから、あなたには向かないわ。
I am determined to make a living as a playwright at all costs.	337.私はどんな犠牲を払ってでも、脚本家で生計をたてると決心している。
As he grew up, he learned to put things in perspective.	338彼も大人になって、物事を統合的な視野でとらえられるようになった。
Conformity is an essential element of our homogeneous community.	339.同じような人々からなる私たちの地域社会では、体制に従おうとする意識は不可欠な要素である。
Id rather go my own way than toil away for a company. Trying to fit into a mold gets me nowhere!	340.会社のためにあくせく（ひたすら）働くよりは、我が道を行きたい。型にはまろうとしたって何の成果ももたらさないよ！
Tom takes after his uncle in personality. I mean, he is obstinate by nature. He never gives in.	341.トムは性格が彼のおじに似ている。つまり、生まれつきの頑固もの。彼は絶対に折れない（降参しない）。
When the time is ripe, be bold and go for it! I'll stand by you.	342.機が熟したら、大胆に突き進むんだ（手に入れようと頑張るんだ）！僕がいつもそばにいるよ（見捨てないよ）。
I'll stand up for what I believe in and wont yield to any threats.	343.自分の信念を守るためには立ち上がるし、いかなる脅威にも屈しないつもりだ。
If only I could conquer my weaknesses! Its up to you.	344.「自分の弱点を克服できさえすればなあ。」「あなた次第よ。」
You should make the most of this rare opportunity to demonstrate your talent.	345.自分の才能を示すために、めったのないこの機会を最大限利用するべきだ。
You wont let me down. I have great faith in you. You can make it!	346.僕をがっかりさせないよね？信頼しているよ。君なら成功するさ！
The spectators were moved by her graceful performance.	347.観客たちは彼女の優雅な演技に感動した。
In 1995, Ando received architecture's most prestigious award.	348.1995年、安藤氏は建築における最も権威ある賞を受賞した。
In the face of adversity, Mike accomplished an extraordinary feat. He deserves praise.	349.逆境をものともせず、マイクはすばらしい（並外れた）偉業を成し遂げた。称賛を受けるのは当然だ。
The audience was impresed by his eloquent lecture.	350.聴衆は彼の説得力のある講義に感銘を受けた。
From a humble background, John achieved worldwide fame.	351.庶民の身から、ジョンは世界的な名声を勝ちとった（成し遂げた）。
He accumulated a tremendous fortune during the postwar era.	352.彼は戦後に莫大な財産を築いた（貯めた）。
He used to be well off and generous, but now he lives from hand to mouth.	353.彼は以前は裕福で気前も良かったけれど、今ではその日暮らしだ。
Nick is by no means satisfied with the reward. He is selfish and greedy.	354.ニックは決してその報酬に満足していない。彼は自己中心的で欲が深い。
You owe me 200 altogether, Bob. When are you going to pay me back? Im sorry, Im hard up. There you go again!	355.「全部で200ドル貸しているのよ、ボブ。いつ返すつもりなの？」「ごめん、金欠なんだ（お金に困ってるんだ）」「まただよ！」
To Brian's surprise, his debt amounted to a considerable sum.	356.ブライアンが驚いたことに、借金はかなりの額に達していた。
Stop clinging to your glory days, or you'll be left behind.	357.過去の栄光にしがみつくのはやめないと、置き去りにされるわよ。
You cannot escape from today's harsh realities, so you must adapt to them.	358.今日の厳しい現実からは逃れられない以上、それに順応しなければならない。
Prosperity does not last forever. In other words, it will come to an end one of these days.	359.繁栄は永遠に続くものではない。つまり、いつかは終わるものだ。
Proper qualifications are required for the position; computer literacy is a must.	360.その職種には相応の資格や能力が必要で、コンピューターが使えることは絶対条件である。
Enclose your resume in this envelope and submit it to the personnel department.	361.この封筒に履歴書も同封して人事部に提出してください。
Its optimistic of you to believe that things will work out. At best theres a fifty-fifty-chance.	362.物事がうまく行くと信じるなんて君も楽観的だね。可能性はせいぜい50％だよ。
Registration forms can be obtained free of charge.	363.登録用紙は無料で入手できます。
Please give us a call now if you want to participate in the workshop!	364.この講習会に参加をご希望の方は、今すぐお電話ください。
For further inquiries, please feel free to contact us toll-free at 1-800-555-1212.	365.さらにご質問がありましたら、どうぞご遠慮なくフリーダイヤルまでお電話ください（連絡を取って下さい）
How's it going, Bob? Couldnt be better! I did well in my job interview! Good for you!	366.「ボブ、最近どう？」「最高だよ！就職面接がうまくいったんだ。」「やったじゃない！」
He gave instructions to the trainees, but they couldnt make heads or tails of them.	367.研修生たちは、彼から与えられた指示がさっぱりわからなかった。
You cant do two things at one time! Its out of the question. Do them one by one.	368.一度に二つのことはできないよ。無理に決まってる。一つずつやりなよ。
Bob,dont disturb her. Mind your own business, he whispered.	369.「ボブ、彼女の邪魔をしちゃだめだぞ。おせっかいはやめろ」と彼はささやいた。
If you persist in bothering her like that, she'll lose her temper.	370.そうやってしつこく彼女を困らせると、彼女も怒り出すぞ。
He was so childish that he couldnt resist temptation.	371.彼はあまりに子供だから誘惑に勝てなかった。（我慢できなかった）
Stop making a fuss. It really gets on my nerves! she shouted.	372.「ぎゃあぎゃあ言うのはやめて。本当にいらいらするわ。」と彼女は叫んだ。
There's no point in talking back to Nick. He is a dictator, so to speak.	373.ニックに口答えしたって無駄だよ。言ってみりゃ彼は独裁者さ。
They are very polite in his presence, but actually, they always talk about him behind his back.	374.彼女たちは彼の前ではとても礼儀正しいが、実際には、いつも陰口を言っている。
You despise Nick, dont you? On the contrary! I look up to him.	375.「ニックを軽蔑しているんだろう？」「とんでもない！（それどころか！）尊敬しているわ。」
His constant insults aroused her anger.	376.彼の絶え間ない侮辱が、彼女の怒りを呼び起こした。
Im fed up with just shuffling papers and pouring coffee. Ive made up my mind to quit.	377.書類の整理とかお茶くみには、うんざり。会社をやめることに決めたわ。
In reality, many people have difficulty making ends meet. How can you get by on 100000 yen a month?	378.実際、多くの人々が家計のやりくりに苦労している。月々10万円でどうしたらやっていけるだろう？（なんとか生活できるだろう？）
Female clerks may well complain about their routines, which are not challenging at all.	379.女性職員が自分たちの日常業務に不満をいうのももっともだ。全くやりがいのない仕事だから。
Thanks to a fundamental restructuring, our surplus has swelled threefold.	380.抜本的に事業の再構築をおこなったおかげで、当社の黒字は3倍に膨らんだ。
Many people today think of loyalty to a company as an absurd notion.	381.現在の多くの人が、会社に対する忠誠はばかげた考えだと思っている。
I have to commute all the way from a distant suburb. Im sick of it!	382.僕は遠い郊外からわざわざ通勤しなければならない。もううんざりだ！
I want to spend the rest of my life pursuing my ideals.	383.余生は自分の理想の追求（追いかける）に費やしたい。
After retirement, Teresa devoted herself to caring for orphans.	384.現役を引退した後、テレサは孤児の世話に一身を捧げた。
For the sake of children in need, we cooperated to collect donations.	385.困っている子供たちのために、私たちは募金活動に（寄付金を集める）協力した。
The charity is named after a man who gave away some two billion yen.	386.その慈善団体には、およそ20億円の寄付をした人物の名前がつけられている。
His autobiography was released today and was sold out by noon	387.彼の自叙伝が今日発売され、午前中に完売した。
Ted, who is often referred to as a man of integrity, is going to run for mayor.	388.高潔な人物だと度々呼ばれているテッドが、市長に立候補する。
The condidate was disapointed by the outcome of the election.	389.その候補者は選挙結果に落胆した。
The minicipal council should concentrate more on specific issues.	390.市議会は具体的な問題にもっと焦点を当てるべきだ。
It is the case that those who live on a pension are forced to lead a hard life.	391.年金生活者が厳しい生活を送ることを強いられているというのは事実です。
We should leave out this data. Its far from accurate.	392.このデータは除外したほうがいい。正確と言うには程遠いものだ。
We tend to associate politicians with hypocrisy.	393.私たちは政治家というと偽善を連想しがちだ。
They are primarily concerned with exploiting us, not with enhancing our living standards.	394.彼らの一番の関心ごとは、私たちの生活水準を高めることではなく、私たちから搾取することだ。
The man once exerted a dominant influence on the conservative party, but now his power is diminishing.	395.その男はかつて保守政党に対して支配的影響力を及ぼしていたが、今では彼の力も弱まっている。
The spokesperson refused to make any comment, saying, Its under investigation.	396.報道担当者は「調査中です」と言って一切のコメントを拒否した。
The police say theres someone pulling strings behind the scenes.	397.裏で糸を引いている人物がいると警察は言っている。
The executives entertained the bureaucreats at ryotei, or exclusive Japanese restaurants, hoping for something in return.	398.役員たちは何らかの見返りを期待して、官僚たちを料亭、すなわち、高級な日本料理店で接待した。
His secretary flatly denied leaking any confidential information.	399.彼の秘書は機密情報はいっさい漏らしていないときっぱりと言った。
No one dares to contradict his/her employer for fear of being fired.	400.クビになるのが怖いから、雇用主に思い切って逆らおう（否定しよう）とする人は誰一人としていない。
He sacrificed his promising career to retain his dignity.	401.彼は自分の尊厳を守るために、将来有望な経歴を犠牲にした。
I might as well kill myself as reconcile myself to my fate.	402.自分の運命を仕方なく受け入れるぐらいなら自殺したほうがましだ。
He was about to commit suicide by swallowing poison when he thought better of it.	403.毒物を飲んで自殺をしようとするところで彼は思いとどまった。
The vague rumor proved to be false. Nevertheless, some skepticism lingers on.	404.その曖昧な噂は嘘だとわかった。それでもやはり、多少の疑いはまだ残る。
A senior official is suspected of accepting bribes from a company, but there isnt sufficient evidence to arrest him.	405.ある政府高官が企業から賄賂を受け取った容疑を掛けられている。しかし、逮捕するには証拠が不十分だ。
Jason, who was in charge of the project, was dismissed for corruption.	406.そのプロジェクトの責任者であったジェイソンが、汚職に手を染めた理由で解任された。
To my knowledge, he has not been involved in the fraud scheme.	407.私の知る限り、彼はその詐欺の企みには関わっていません。
They found out the truth while examining a pile of relevant documents.	408.書類関係の山を調べていくうちに、彼らは真実を見つけだした。
During the trial it came to light that they had been covering up illegal transactions for decades.	409.彼らが数十年にわたって違法取引を隠蔽していたことが、公判中に明らかになった。
The detective took down his testimony on the spot, word for word.	410.刑事はその場で、彼の証言を一字一句正確に書き取った。
For the first time in my life, I felt a pang of conscience, but there was no other way out.	411.生まれて初めて良心の苦痛を感じましたが、そうする以外にその場を逃れる方法はありませんでした。
Im still haunted by a bibid nightmare I had last night.	412.昨日の夜に見た鮮明な悪夢がまだ頭から離れない。
By and large, reporters dont hesitate to intrude on one's privacy.	413.概して、記者というものは個人のプライバシーを侵害することにためらいを感じない。
The author revised his manuscript over and over again.	414.著者は何度も何度も原稿を改訂した。
He is second to none when it comes to finding fault with others.	415.他人の過ちを指摘することにかけては、彼の右にでるものはいない。
On the whole, the elite are not sensitive to criticism.	416.概して、エリートたちは批判に対して鈍感だ。
When a tabloid revealed that he was a drug addict, his reputation was all but ruined.	417.ある大衆紙に彼は麻薬常用者だと暴露（明か）され、彼の評判はほとんど地に堕ちた（失墜させられた）。
They considered every aspect of the defense program and pointed out numerous flaws.	418.彼らはその防衛計画をあらゆる面から検討し、多数の問題箇所を指摘した。
We will not tolerate anyone who engages in terrorism.	419.我々は、誰であろうとテロ活動に携わる者に寛容な態度を取るつもりはない
The notorious rebel was ultimately captured and confined to jail.	420.悪名高い反乱兵はついに捉えられ、拘置所に身柄を拘束された（閉じ込められた）。
Troops were swiftly called in to put down the riot.	421.暴動を鎮圧するために、素早く軍隊が派遣された。
We should appeal to reason instead of resorting to violence.	422.私たちは暴力という手段をとるのではなく、理性に訴えるべきだ。
I suggest we adopt flexible tactics for the moment.	423.今のところは柔軟な戦術を採用してみてはどうでしょう。（提案してみる）
The armed forces succeeded in occupying the entire territory.	424.軍は全領土を占領することに成功した。
Under the circumstances, the enemy has no choice but to surrender. They cant hold out any longer.	425.このような状況では、敵は降伏せざるを得ない。彼らがこれ以上持ちこたえることは不可能だ。
Sooner or later, the hostages will be set free.	426.遅かれ早かれ、人質たちは開放されるだろう。
Under the reign of tyranny, innocent people were deprived of their citizenship.	427.専制政治による支配のもとで、罪の無い人々が市民権を剥奪された。
Some soldiers were reluctant to obey the commands.	428.その命令にいやいや従う兵士もいた。
His regime is bound to collapse.	429.彼の政権はきっと崩壊する。
The allies condemned the invasion as a violation of UN resolutions.	430.同盟諸国はその侵略行為が国連決議に違反するとして、厳しく非難した。
We cannot rule out the possibility that civil war will break out in that country.	431.その国で内乱が勃発する可能性がないとは断言できない。
The colony declared independence and became a republic.	432.その植民地は独立を宣言し、共和国となった。
An immense monument was erected in honor of the noble patriot.	433.その高潔な愛国者に敬意を表して、巨大な記念碑が建てられた。
He got down on his knees and prayed for the souls of the deceased.	434.彼はひざまずいて故人の霊に祈りを捧げた。
The Supreme Court is located near the Imperial Palace.	435.最高裁判所は皇居の近くにある。
The pro-choice group protested against a ban on abortion.	436.中絶賛成派グループが中絶の禁止に対して抗議した。
Senator Ford remained neutral in the bitter controversy.	437.フォード上院議員はその激しい論争において、中立の立場を守った。
Ford has been in a difficult situation all week long. He is no longer capable of coping with it.	438.フォード氏はここ一週間ずっと困難な立場にある。もはや、彼にはうまく対処することはできない。
The summit talks are to be broadcast simultaneously throughout the world.	439.首脳会議は世界中で同時に放送される予定だ。
Diplomatic dialogue helped put an end to the conflict.	440.外交的対話のおかげでその紛争に終止符をうつことができた。
Johnson was appointed as a goodwill ambassador to foster mutual understanding between the two nations.	441.両国の相互理解を育てるために、ジョンソンさんが親善大使に任命された。
The specialist predicts international tension will build up.	442.その専門家は国際的な緊張が高まっていくと予測している。
In my opinion, permanent peace is nothing but an illusion.	443.私の考えでは、永久の平和など幻想に過ぎない。
Ethnic minorities struggle against prejudice, poverty, and oppression.	444.民族的少数派は偏見、貧困、抑圧と戦っている。
We must make every effort to do away with all discrimination.	445.すべての差別を廃止するために、私たちはあらゆる努力をしなければならない。
The immigrants have endured physical and mental pain.	446.移民たちは肉体的、精神的苦痛に耐えてきた。
The amendment was rejected because it didnt take racial diversity into account.	447.その改正案は、人種の多様性を考慮していないとの理由で却下された。
Needless to say, the refugees were longing for freedom.	448.言うまでもなく、難民たちは自由を強く求めていた。
According to a survey, three in five people today are indifferent to foreign affairs.	449.ある調査によると、今日では5人中3人が外交問題には無関心だそうだ。
What will become of Japan-US relations if the security treaty expires?	450.安全保障条約が期限切れになったら、日米関係はどうなるんだろう？
Unless Japan eliminates its unfair tariffs, the US will inpose sanctions.	451.日本が不公平な関税を撤廃しなければ、米国は制裁処置を取る（課す）だろう。
Trade friction might arise between the two nations at any moment.	452.両国の間では貿易摩擦が今にも起きそうだ。
Our top priority is to settle this dispute once and for all, so we are ready to meet them halfway.	453.我々の最優先事項はこの論争にきっぱりと決着を付けることだ。そのためには相手側との妥協も覚悟している。
The federal budget was narrowly approved by Congress.	454.連邦予算はかろうじて議会の承認を得た。
He argues that the administration must look for alternative sources of revenue.	455.政府は別の歳入源を探さなければいけない、と彼は主張している。
A poll shows that an overwhelming majority is in favor of the legislation.	456.世論調査の結果から、圧倒的多数の人がその法律を支持していることがわかる。
The cops are searching for clues to the brutal murder.	457.警察はその残虐な殺人事件の手がかりを探している。
The man must be insane. He cant distinguish vice from virtue.	458.その男は頭がおかしい（正気ではない）に違いない。善悪の区別が付けられないんだ。
The fingerprints left on the weapon correspond with the suspect's.	459.凶器に残された指紋は容疑者のものと一致する。
It took us all by surprise when the noted psychologist was accused of kidnapping.	460.その著名な心理学者が誘拐罪で訴えられたことに、私たちは皆驚いた。
The jury's guilty verdict gave rise to widespread debate.	461.陪審団による有罪判決が大論争の引き金となった。
The man pleaded for mercy, but he was sentenced to twenty years in prison for his crime.	462.男は情状酌量を求めたが、犯した罪に対して20年の懲役刑が言い渡された。
The officer on duty perceived an elderly man coming up behind him.	463.勤務中の警官は、一人のお年寄りが自分の背後に近づいてくるのに気付いた。
He caught sight of a thief attempting to break into the house.	464.彼はその家に押し入ろう（不法侵入しよう）としている泥棒をちらっと見かけた。
The day before yesterday he witnessed a weird incident in the wilderness.	465.おととい、彼はその原野で奇妙な出来事を目撃した。
I became aware of someone staring at me from across the aisle, so I turned around. But there was no one in sight.	466.通路の向こうから、誰かが私をじっと見ているのに気付いたので振り向いた。しかし、誰の姿も見えなかった。
She screamed with horror as someone took hold of her arm.	467.何者かに腕を掴まれ、彼女は怖くて悲鳴を上げた。
Infomed of her safety, he breadhed a sign of relief.	468.彼女の無事を知らされて、彼は安堵のため息をついた。
The bullet penetrated his chest, leaving him in critical condition.	469.銃弾が胸を貫通し、彼は危篤状態に陥った。
At present, its still uncertain whether it was done deliberately or by accident.	470.そうなったのが故意なのか過失なのか、現時点ではまだはっきりしない（不確実だ）。
A deli caught fire and burned down, leaving a heap of ashes.	471.デリから火災が発生し、灰の山を残して全焼した。
All of a sudden the fireworks warehouse exploded, and it took two days to put out the blaze.	472.花火の貯蔵庫が突然爆発し、激しい炎を鎮めるために2日間を要した。
A bomb went off in a thirty-story building, and more than fifty people were seriously wounded.	473.30階建てのビルで爆弾が爆発し、50人以上が重傷を負った。
A cargo vessel, bound for Athens, sank in the Mediterranean without a trace.	474.アテネへ向かう一隻の貨物船が、なんの痕跡も残さずに地中海で沈没した。
The reckless men froze to death during their expedition to the Antarctic.	475.無謀な男たちが南極探検中に凍死した。
The tragedy must be remembered so as not to be repeated.	476.同じことが繰り返されないように、その悲劇を忘れてはならない（覚えておく）。
The exhibition offers profound insights into ancient civilization.	477.その展示会に行くと古代文明に対する深い理解が得られる。
Giotto is credited with sowing the seeds of the Italian Renaissance.	478.イタリアルネッサンスを開花させるきっかけを作ったのはジョットの功績だ。
Bob mounted the portrait in a fancy frame, but it was upside down.	479.ボブは装飾された額にその肖像画を収めたけれど、上下逆さまだった。
This magnificent cathedral dates back to the Middle Ages.	480.この荘厳な大聖堂の建立は中世にまでさかのぼる。
Asian religions inspired him to create splendid sculptures.	481.アジアの宗教からひらめきを得て、彼は複数のすばらしい彫刻作品を創造した。
They explored the desert in search of buried treasure.	482.彼らは埋蔵された（埋められた）宝物を求めて砂漠を探検した。
